"Site_no","date","ParamLow","ParamHigh","Parameter","Uncen"
"08159200_5790218",1998-02-02,0.843192348323127,0.843192348323127,"CSMR",1
"08159200_5790218",1998-04-01,0.645559140077483,0.645559140077483,"Larson",1
"08159200_5790218",1998-04-01,1.28432247855418,1.28432247855418,"CSMR",1
"08159200_5790218",1999-02-01,0.713188697905558,0.713188697905558,"Larson",1
"08159200_5790218",1999-02-01,1.04204112523509,1.04204112523509,"CSMR",1
"08159200_5790218",1999-08-02,0.746652967386987,0.746652967386987,"Larson",1
"08159200_5790218",1999-08-02,1.23563559554799,1.23563559554799,"CSMR",1
"08159200_5790218",1999-10-06,0.894558932149059,0.894558932149059,"Larson",1
"08159200_5790218",1999-10-06,1.25889372139183,1.25889372139183,"CSMR",1
"08159200_5790218",1999-12-01,1.23111671563667,1.23111671563667,"Larson",1
"08159200_5790218",1999-12-01,1.05274614113989,1.05274614113989,"CSMR",1
"08159200_5790218",2000-02-02,0.999643106635643,0.999643106635643,"Larson",1
"08159200_5790218",2000-02-02,0.98852399852363,0.98852399852363,"CSMR",1
"08159200_5790218",2000-04-05,0.778453938986713,0.778453938986713,"Larson",1
"08159200_5790218",2000-04-05,1.14787629513414,1.14787629513414,"CSMR",1
"08159200_5790218",2000-06-06,0.617462306027408,0.617462306027408,"Larson",1
"08159200_5790218",2000-06-06,1.36595859205587,1.36595859205587,"CSMR",1
"08159200_5790218",2000-08-02,0.699389751488525,0.699389751488525,"Larson",1
"08159200_5790218",2000-08-02,1.39475211275807,1.39475211275807,"CSMR",1
"08159200_5790218",2000-10-04,0.760684395208767,0.760684395208767,"Larson",1
"08159200_5790218",2000-10-04,1.44101126194905,1.44101126194905,"CSMR",1
"08159200_5790218",2000-12-04,0.872981226289548,0.872981226289548,"Larson",1
"08159200_5790218",2000-12-04,0.884256910741462,0.884256910741462,"CSMR",1
"08159200_5790218",2001-02-06,0.65108145782759,0.65108145782759,"Larson",1
"08159200_5790218",2001-02-06,1.30525422670109,1.30525422670109,"CSMR",1
"08159200_5790218",2001-04-03,0.623939879338735,0.623939879338735,"Larson",1
"08159200_5790218",2001-04-03,1.2077718082531,1.2077718082531,"CSMR",1
"08159200_5790218",2001-06-06,0.643493046511067,0.643493046511067,"Larson",1
"08159200_5790218",2001-06-06,1.30340455136802,1.30340455136802,"CSMR",1
"08159200_5790218",2001-08-15,0.570589435001746,0.570589435001746,"Larson",1
"08159200_5790218",2001-08-15,1.34450069220628,1.34450069220628,"CSMR",1
"08159200_5790218",2001-10-03,0.607418934241174,0.607418934241174,"Larson",1
"08159200_5790218",2001-10-03,1.23359040559674,1.23359040559674,"CSMR",1
"08159200_5790218",2001-12-10,0.380837278247399,0.380837278247399,"Larson",1
"08159200_5790218",2001-12-10,0.688021534221996,0.688021534221996,"CSMR",1
"08159200_5790218",2002-02-04,0.587417927043591,0.587417927043591,"Larson",1
"08159200_5790218",2002-02-04,0.917850004164238,0.917850004164238,"CSMR",1
"08159200_5790218",2002-04-01,0.623535179615601,0.623535179615601,"Larson",1
"08159200_5790218",2002-04-01,1.07051596445283,1.07051596445283,"CSMR",1
"08159200_5790218",2002-06-03,0.513397504622041,0.513397504622041,"Larson",1
"08159200_5790218",2002-06-03,1.30240376084965,1.30240376084965,"CSMR",1
"08159200_5790218",2002-08-12,0.351288147976167,0.351288147976167,"Larson",1
"08159200_5790218",2002-08-12,1.11972317223555,1.11972317223555,"CSMR",1
"08159200_5790218",2002-10-09,0.517967138102755,0.517967138102755,"Larson",1
"08159200_5790218",2002-10-09,1.02131673190639,1.02131673190639,"CSMR",1
"08159200_5790218",2002-12-03,0.5795864561459,0.5795864561459,"Larson",1
"08159200_5790218",2002-12-03,0.924615483310411,0.924615483310411,"CSMR",1
"08159200_5790218",2003-02-03,0.546788610673621,0.546788610673621,"Larson",1
"08159200_5790218",2003-02-03,0.937716887371256,0.937716887371256,"CSMR",1
"08159200_5790218",2003-06-02,0.447035199343284,0.447035199343284,"Larson",1
"08159200_5790218",2003-06-02,1.25255118035079,1.25255118035079,"CSMR",1
"08159200_5790218",2003-08-04,0.489506500961572,0.489506500961572,"Larson",1
"08159200_5790218",2003-08-04,1.2888957505285,1.2888957505285,"CSMR",1
"08159200_5790218",2003-10-01,0.553683251126542,0.553683251126542,"Larson",1
"08159200_5790218",2003-10-01,1.23258325918068,1.23258325918068,"CSMR",1
"08159200_5790218",2003-12-01,0.63513892127008,0.63513892127008,"Larson",1
"08159200_5790218",2003-12-01,1.19954149553112,1.19954149553112,"CSMR",1
"08159200_5790218",2004-02-02,0.801338116905255,0.801338116905255,"Larson",1
"08159200_5790218",2004-02-02,1.07994858625462,1.07994858625462,"CSMR",1
"08159200_5790218",2004-04-05,0.739006533676153,0.739006533676153,"Larson",1
"08159200_5790218",2004-04-05,1.11986483761665,1.11986483761665,"CSMR",1
"08159200_5790218",2004-06-01,0.504446687490651,0.504446687490651,"Larson",1
"08159200_5790218",2004-06-01,1.36345996750123,1.36345996750123,"CSMR",1
"08159200_5790218",2004-08-02,0.530158055651628,0.530158055651628,"Larson",1
"08159200_5790218",2004-08-02,1.13783058367467,1.13783058367467,"CSMR",1
"08159200_5790218",2004-10-05,0.506538067414677,0.506538067414677,"Larson",1
"08159200_5790218",2004-10-05,1.2534678844748,1.2534678844748,"CSMR",1
"08159200_5790218",2004-12-06,0.378142007670639,0.378142007670639,"Larson",1
"08159200_5790218",2004-12-06,1.22680688517284,1.22680688517284,"CSMR",1
"08159200_5790218",2005-02-01,0.471705484893652,0.471705484893652,"Larson",1
"08159200_5790218",2005-02-01,1.12425646443084,1.12425646443084,"CSMR",1
"08159200_5790218",2005-04-04,0.452377623209824,0.452377623209824,"Larson",1
"08159200_5790218",2005-04-04,1.22250634804116,1.22250634804116,"CSMR",1
"08159200_5790218",2005-06-01,0.513642951409401,0.513642951409401,"Larson",1
"08159200_5790218",2005-06-01,1.01073705432837,1.01073705432837,"CSMR",1
"08159200_5790218",2005-08-02,0.520711398149736,0.520711398149736,"Larson",1
"08159200_5790218",2005-08-02,1.154549726945,1.154549726945,"CSMR",1
"08159200_5790218",2005-10-04,0.464588500220623,0.464588500220623,"Larson",1
"08159200_5790218",2005-10-04,1.42754327044164,1.42754327044164,"CSMR",1
"08159200_5790218",2005-12-05,0.66877967482162,0.66877967482162,"Larson",1
"08159200_5790218",2005-12-05,1.12915976151498,1.12915976151498,"CSMR",1
"08159200_5790218",2006-02-01,0.901747521423061,0.901747521423061,"Larson",1
"08159200_5790218",2006-02-01,1.14203587424806,1.14203587424806,"CSMR",1
"08159200_5790218",2006-04-03,0.804189515565452,0.804189515565452,"Larson",1
"08159200_5790218",2006-04-03,1.36518597362107,1.36518597362107,"CSMR",1
"08159200_5790218",2006-06-05,0.606495386438989,0.606495386438989,"Larson",1
"08159200_5790218",2006-06-05,1.43580767687216,1.43580767687216,"CSMR",1
"08159200_5790218",2006-08-01,0.674213794275709,0.674213794275709,"Larson",1
"08159200_5790218",2006-08-01,1.62594946525842,1.62594946525842,"CSMR",1
"08159200_5790218",2006-10-09,0.652773246717532,0.652773246717532,"Larson",1
"08159200_5790218",2006-10-09,1.54286964679409,1.54286964679409,"CSMR",1
"08159200_5790218",2006-12-04,0.88458679106616,0.88458679106616,"Larson",1
"08159200_5790218",2006-12-04,1.07131125724446,1.07131125724446,"CSMR",1
"08159200_5790218",2007-02-05,0.88007206265248,0.88007206265248,"Larson",1
"08159200_5790218",2007-02-05,0.869015923506987,0.869015923506987,"CSMR",1
"08159200_5790218",2007-04-03,0.57925843875177,0.57925843875177,"Larson",1
"08159200_5790218",2007-04-03,0.72933535684431,0.72933535684431,"CSMR",1
"08159200_5790218",2007-06-05,0.556987286598076,0.556987286598076,"Larson",1
"08159200_5790218",2007-06-05,0.917850004164238,0.917850004164238,"CSMR",1
"08159200_5790218",2007-08-01,0.403628698860836,0.403628698860836,"Larson",1
"08159200_5790218",2007-08-01,1.12757985769562,1.12757985769562,"CSMR",1
"08159200_5790218",2007-10-02,0.488944092921011,0.488944092921011,"Larson",1
"08159200_5790218",2007-10-02,1.16162834751624,1.16162834751624,"CSMR",1
"08159200_5790218",2007-12-04,0.647760880222589,0.647760880222589,"Larson",1
"08159200_5790218",2007-12-04,1.00129091363371,1.00129091363371,"CSMR",1
"08159200_5790218",2008-02-05,0.753906667335118,0.753906667335118,"Larson",1
"08159200_5790218",2008-02-05,0.99937273180683,0.99937273180683,"CSMR",1
"08159200_5790218",2008-04-01,0.566219033232305,0.566219033232305,"Larson",1
"08159200_5790218",2008-04-01,1.16672158632102,1.16672158632102,"CSMR",1
"08159200_5790218",2008-06-03,0.443413219210009,0.443413219210009,"Larson",1
"08159200_5790218",2008-06-03,1.30167818772383,1.30167818772383,"CSMR",1
"08159200_5790218",2008-08-05,0.481593497750641,0.481593497750641,"Larson",1
"08159200_5790218",2008-08-05,1.27880225299287,1.27880225299287,"CSMR",1
"08159200_5790218",2008-10-01,0.534966126396719,0.534966126396719,"Larson",1
"08159200_5790218",2008-10-01,1.72305478054468,1.72305478054468,"CSMR",1
"08159200_5790218",2008-12-02,0.972185446245582,0.972185446245582,"Larson",1
"08159200_5790218",2008-12-02,1.2367797025809,1.2367797025809,"CSMR",1
"08159200_5790218",2009-02-03,1.13436684724956,1.13436684724956,"Larson",1
"08159200_5790218",2009-02-03,1.16568195915567,1.16568195915567,"CSMR",1
"08159200_5790218",2009-04-06,0.674449757612557,0.674449757612557,"Larson",1
"08159200_5790218",2009-04-06,1.26057836785291,1.26057836785291,"CSMR",1
"08159200_5790218",2009-06-02,0.503161128342105,0.503161128342105,"Larson",1
"08159200_5790218",2009-06-02,1.37213940016472,1.37213940016472,"CSMR",1
"08159200_5790218",2009-08-04,0.548803302948445,0.548803302948445,"Larson",1
"08159200_5790218",2009-08-04,1.52047879477712,1.52047879477712,"CSMR",1
"08159200_5790218",2009-10-06,0.675160220127168,0.675160220127168,"Larson",1
"08159200_5790218",2009-10-06,1.22015231552086,1.22015231552086,"CSMR",1
"08159200_5790218",2009-12-01,0.803346379042012,0.803346379042012,"Larson",1
"08159200_5790218",2009-12-01,0.890661393213509,0.890661393213509,"CSMR",1
"08159200_5790218",2010-02-02,0.803223341454136,0.803223341454136,"Larson",1
"08159200_5790218",2010-02-02,0.893891723227457,0.893891723227457,"CSMR",1
"08159200_5790218",2010-04-06,0.610797241376192,0.610797241376192,"Larson",1
"08159200_5790218",2010-04-06,1.04724387826908,1.04724387826908,"CSMR",1
"08159200_5790218",2010-06-01,0.477997399775123,0.477997399775123,"Larson",1
"08159200_5790218",2010-06-01,1.28426443270411,1.28426443270411,"CSMR",1
"08159200_5790218",2010-08-03,0.529949834168245,0.529949834168245,"Larson",1
"08159200_5790218",2010-08-03,1.17120694746247,1.17120694746247,"CSMR",1
"08159200_5790218",2010-10-05,0.54972192015742,0.54972192015742,"Larson",1
"08159200_5790218",2010-10-05,0.971623034711233,0.971623034711233,"CSMR",1
"08159200_5790218",2010-12-07,0.652666317669363,0.652666317669363,"Larson",1
"08159200_5790218",2010-12-07,1.09756888609849,1.09756888609849,"CSMR",1
"08159200_5790218",2011-02-01,0.772955671428882,0.772955671428882,"Larson",1
"08159200_5790218",2011-02-01,0.944126975654625,0.944126975654625,"CSMR",1
"08159200_5790218",2011-04-05,0.602055919459515,0.602055919459515,"Larson",1
"08159200_5790218",2011-04-05,1.02121710096971,1.02121710096971,"CSMR",1
"08159200_5790218",2011-06-07,0.471082422549056,0.471082422549056,"Larson",1
"08159200_5790218",2011-06-07,1.0772964945366,1.0772964945366,"CSMR",1
"08159200_5790218",2011-08-02,0.575112319695979,0.575112319695979,"Larson",1
"08159200_5790218",2011-08-02,1.03240447309691,1.03240447309691,"CSMR",1
"08159200_5790218",2012-02-09,1.13417415616225,1.13417415616225,"Larson",1
"08159200_5790218",2012-02-09,0.661108744258157,0.661108744258157,"CSMR",1
"08159200_5790218",2012-04-03,1.06367001426316,1.06367001426316,"Larson",1
"08159200_5790218",2012-04-03,0.709247730490547,0.709247730490547,"CSMR",1
"08159200_5790218",2012-06-05,1.23804234358114,1.23804234358114,"Larson",1
"08159200_5790218",2012-06-05,0.740406044786111,0.740406044786111,"CSMR",1
"08159200_5790218",2012-08-07,1.17387190992427,1.17387190992427,"Larson",1
"08159200_5790218",2012-08-07,0.880622521477856,0.880622521477856,"CSMR",1
"08159200_5790218",2012-10-04,0.766408766594158,0.766408766594158,"Larson",1
"08159200_5790218",2012-10-04,1.01412797662902,1.01412797662902,"CSMR",1
"08159200_5790218",2012-12-03,1.0473686270385,1.0473686270385,"Larson",1
"08159200_5790218",2012-12-03,1.12028490626845,1.12028490626845,"CSMR",1
"08159200_5790218",2013-02-11,1.30049500919063,1.30049500919063,"Larson",1
"08159200_5790218",2013-02-11,1.08410444784402,1.08410444784402,"CSMR",1
"08159200_5790218",2013-04-08,0.814461053167528,0.814461053167528,"Larson",1
"08159200_5790218",2013-04-08,0.933406783895835,0.933406783895835,"CSMR",1
"08159200_5790218",2013-06-10,0.967191507358799,0.967191507358799,"Larson",1
"08159200_5790218",2013-06-10,0.975877438668391,0.975877438668391,"CSMR",1
"08159200_5790218",2013-08-07,0.881586135331753,0.881586135331753,"Larson",1
"08159200_5790218",2013-08-07,1.11572416090614,1.11572416090614,"CSMR",1
"08159200_5790218",2013-10-08,0.91520707942991,0.91520707942991,"CSMR",1
"08159200_5790218",2013-12-09,0.739317945035208,0.739317945035208,"CSMR",1
"08159200_5790218",2014-02-10,0.834409094694762,0.834409094694762,"CSMR",1
"08159200_5790218",2014-04-01,1.02311392072573,1.02311392072573,"CSMR",1
"08159200_5790218",2014-06-09,0.794221228093136,0.794221228093136,"CSMR",1
"08159200_5790218",2014-08-13,0.955604636205559,0.955604636205559,"CSMR",1
"08162000_3764246",1968-09-25,1.06804364120929,1.06804364120929,"CSMR",1
"08162000_3764246",1968-10-25,1.14433247272424,1.14433247272424,"CSMR",1
"08162000_3764246",1968-11-20,1.13479636878488,1.13479636878488,"CSMR",1
"08162000_3764246",1968-11-30,0.681604215342251,0.681604215342251,"Larson",1
"08162000_3764246",1968-11-30,0.695340912245635,0.695340912245635,"CSMR",1
"08162000_3764246",1968-12-01,0.44635974695634,0.44635974695634,"Larson",1
"08162000_3764246",1968-12-01,0.630442427102709,0.630442427102709,"CSMR",1
"08162000_3764246",1968-12-05,0.519187881143407,0.519187881143407,"CSMR",1
"08162000_3764246",1969-01-23,0.945663640654063,0.945663640654063,"CSMR",1
"08162000_3764246",1969-02-11,1.00129091363371,1.00129091363371,"CSMR",1
"08162000_3764246",1969-09-16,1.50193637045057,1.50193637045057,"CSMR",1
"08162000_3764246",1969-12-11,0.462134267830945,0.462134267830945,"CSMR",1
"08162000_3764246",1970-01-20,1.36286818800144,1.36286818800144,"CSMR",1
"08162000_3764246",1970-02-20,1.04897143333056,1.04897143333056,"CSMR",1
"08162000_3764246",1970-03-25,1.42608099820559,1.42608099820559,"CSMR",1
"08162000_3764246",1970-04-13,1.12049221287582,1.12049221287582,"CSMR",1
"08162000_3764246",1970-04-29,0.753799139787183,0.753799139787183,"Larson",1
"08162000_3764246",1970-04-29,1.63847604049153,1.63847604049153,"CSMR",1
"08162000_3764246",1970-05-08,1.2837062995304,1.2837062995304,"CSMR",1
"08162000_3764246",1970-06-23,0.766663453435893,0.766663453435893,"Larson",1
"08162000_3764246",1970-06-23,1.54744959379756,1.54744959379756,"CSMR",1
"08162000_3764246",1970-06-29,2.71182955775798,2.71182955775798,"CSMR",1
"08162000_3764246",1970-08-18,0.758962147593944,0.758962147593944,"Larson",1
"08162000_3764246",1970-08-18,1.63847604049153,1.63847604049153,"CSMR",1
"08162000_3764246",1970-08-23,1.60813389159354,1.60813389159354,"CSMR",1
"08162000_3764246",1970-09-17,2.12774319147164,2.12774319147164,"CSMR",1
"08162000_3764246",1970-10-14,1.66881818938952,1.66881818938952,"CSMR",1
"08162000_3764246",1970-10-27,0.304090434970739,0.304090434970739,"Larson",1
"08162000_3764246",1970-10-27,0.642495002914966,0.642495002914966,"CSMR",1
"08162000_3764246",1970-11-16,1.36539670040961,1.36539670040961,"CSMR",1
"08162000_3764246",1970-12-16,1.12645227783793,1.12645227783793,"CSMR",1
"08162000_3764246",1970-12-18,0.457470599433574,0.457470599433574,"Larson",1
"08162000_3764246",1970-12-18,1.12966154358675,1.12966154358675,"CSMR",1
"08162000_3764246",1971-01-27,1.47412273396075,1.47412273396075,"CSMR",1
"08162000_3764246",1971-02-17,0.626949081117542,0.626949081117542,"Larson",1
"08162000_3764246",1971-02-17,1.31280364231976,1.31280364231976,"CSMR",1
"08162000_3764246",1971-04-07,0.788346966808127,0.788346966808127,"Larson",1
"08162000_3764246",1971-04-07,1.57345714999584,1.57345714999584,"CSMR",1
"08162000_3764246",1971-04-26,1.94189752947144,1.94189752947144,"CSMR",1
"08162000_3764246",1971-05-18,1.91155538057345,1.91155538057345,"CSMR",1
"08162000_3764246",1971-06-02,1.72444546236917,1.72444546236917,"CSMR",1
"08162000_3764246",1971-06-16,0.906416642659392,0.906416642659392,"Larson",1
"08162000_3764246",1971-06-16,1.74584056736135,1.74584056736135,"CSMR",1
"08162000_3764246",1971-07-06,1.80788637183865,1.80788637183865,"CSMR",1
"08162000_3764246",1971-08-12,1.54365682518531,1.54365682518531,"CSMR",1
"08162000_3764246",1971-08-18,0.745193801572446,0.745193801572446,"Larson",1
"08162000_3764246",1971-08-18,1.41207692948344,1.41207692948344,"CSMR",1
"08162000_3764246",1971-09-23,1.70219455317731,1.70219455317731,"CSMR",1
"08162000_3764246",1971-10-06,1.54744959379756,1.54744959379756,"CSMR",1
"08162000_3764246",1971-10-22,0.467030324769061,0.467030324769061,"Larson",1
"08162000_3764246",1971-10-22,1.13479636878488,1.13479636878488,"CSMR",1
"08162000_3764246",1971-11-03,1.82286294533317,1.82286294533317,"CSMR",1
"08162000_3764246",1971-12-16,1.61319091640987,1.61319091640987,"CSMR",1
"08162000_3764246",1971-12-22,0.90840177753727,0.90840177753727,"Larson",1
"08162000_3764246",1971-12-22,1.66881818938952,1.66881818938952,"CSMR",1
"08162000_3764246",1972-01-05,1.83570000832848,1.83570000832848,"CSMR",1
"08162000_3764246",1972-02-09,0.604937227473057,0.604937227473057,"Larson",1
"08162000_3764246",1972-02-09,1.39068182449127,1.39068182449127,"CSMR",1
"08162000_3764246",1972-04-18,0.823768071555537,0.823768071555537,"Larson",1
"08162000_3764246",1972-04-18,1.66881818938952,1.66881818938952,"CSMR",1
"08162000_3764246",1972-06-07,0.783767416618966,0.783767416618966,"Larson",1
"08162000_3764246",1972-06-07,1.56612168542709,1.56612168542709,"CSMR",1
"08162000_3764246",1972-08-22,0.866947786955982,0.866947786955982,"Larson",1
"08162000_3764246",1972-08-22,1.83570000832848,1.83570000832848,"CSMR",1
"08162000_3764246",1972-08-30,3.00387274090114,3.00387274090114,"CSMR",1
"08162000_3764246",1972-10-11,0.662738781060941,0.662738781060941,"Larson",1
"08162000_3764246",1972-10-11,1.82052893387948,1.82052893387948,"CSMR",1
"08162000_3764246",1972-10-26,0.514789791661547,0.514789791661547,"Larson",1
"08162000_3764246",1972-10-26,2.25290455567586,2.25290455567586,"CSMR",1
"08162000_3764246",1972-11-13,0.485586151552693,0.485586151552693,"Larson",1
"08162000_3764246",1972-11-13,1.70590303804262,1.70590303804262,"CSMR",1
"08162000_3764246",1972-12-20,0.536531098850644,0.536531098850644,"Larson",1
"08162000_3764246",1972-12-20,1.5297500069404,1.5297500069404,"CSMR",1
"08162000_3764246",1972-12-29,0.672193420573966,0.672193420573966,"Larson",1
"08162000_3764246",1972-12-29,1.78801948863163,1.78801948863163,"CSMR",1
"08162000_3764246",1973-01-28,0.522948828341226,0.522948828341226,"Larson",1
"08162000_3764246",1973-01-28,0.95361039393687,0.95361039393687,"CSMR",1
"08162000_3764246",1973-02-15,0.598586960872464,0.598586960872464,"Larson",1
"08162000_3764246",1973-02-15,1.16817273257267,1.16817273257267,"CSMR",1
"08162000_3764246",1973-02-25,0.595217136301515,0.595217136301515,"Larson",1
"08162000_3764246",1973-02-25,1.14963030824612,1.14963030824612,"CSMR",1
"08162000_3764246",1973-03-26,0.376061091121888,0.376061091121888,"Larson",1
"08162000_3764246",1973-03-26,0.73428000333139,0.73428000333139,"CSMR",1
"08162000_3764246",1973-04-05,0.633339534083435,0.633339534083435,"Larson",1
"08162000_3764246",1973-04-05,1.00129091363371,1.00129091363371,"CSMR",1
"08162000_3764246",1973-05-09,1.66881818938952,1.66881818938952,"CSMR",1
"08162000_3764246",1973-06-11,1.23969351211793,1.23969351211793,"CSMR",1
"08162000_3764246",1973-08-24,0.668227706852469,0.668227706852469,"Larson",1
"08162000_3764246",1973-08-24,1.3112142916632,1.3112142916632,"CSMR",1
"08162000_3764246",1973-08-29,0.705313857349439,0.705313857349439,"Larson",1
"08162000_3764246",1973-08-29,1.46342518146466,1.46342518146466,"CSMR",1
"08162000_3764246",1973-09-28,0.738639720418581,0.738639720418581,"Larson",1
"08162000_3764246",1973-09-28,1.58537727992005,1.58537727992005,"CSMR",1
"08162000_3764246",1973-10-11,0.633797958570845,0.633797958570845,"Larson",1
"08162000_3764246",1973-10-11,1.16817273257267,1.16817273257267,"CSMR",1
"08162000_3764246",1973-10-18,0.296822709856722,0.296822709856722,"Larson",1
"08162000_3764246",1973-10-18,0.778781821715111,0.778781821715111,"CSMR",1
"08162000_3764246",1973-11-20,0.466207152217977,0.466207152217977,"Larson",1
"08162000_3764246",1973-11-20,1.16817273257267,1.16817273257267,"CSMR",1
"08162000_3764246",1973-11-26,0.956789095249993,0.956789095249993,"CSMR",1
"08162000_3764246",1973-12-04,0.553370975807379,0.553370975807379,"Larson",1
"08162000_3764246",1973-12-04,0.977450653785292,0.977450653785292,"CSMR",1
"08162000_3764246",1973-12-06,0.492977343842818,0.492977343842818,"Larson",1
"08162000_3764246",1973-12-06,1.4018072790872,1.4018072790872,"CSMR",1
"08162000_3764246",1974-01-23,0.651889765641071,0.651889765641071,"Larson",1
"08162000_3764246",1974-01-23,1.12645227783793,1.12645227783793,"CSMR",1
"08162000_3764246",1974-02-05,0.481364633973446,0.481364633973446,"Larson",1
"08162000_3764246",1974-02-05,1.10142000499709,1.10142000499709,"CSMR",1
"08162000_3764246",1974-02-19,0.530310278296009,0.530310278296009,"Larson",1
"08162000_3764246",1974-02-19,1.19201299242109,1.19201299242109,"CSMR",1
"08162000_3764246",1974-03-15,0.554909775863445,0.554909775863445,"Larson",1
"08162000_3764246",1974-03-15,1.04055722397229,1.04055722397229,"CSMR",1
"08162000_3764246",1974-04-02,0.62520670333192,0.62520670333192,"Larson",1
"08162000_3764246",1974-04-02,1.26353377196635,1.26353377196635,"CSMR",1
"08162000_3764246",1974-05-05,1.44630909747092,1.44630909747092,"CSMR",1
"08162000_3764246",1974-05-30,0.684364765893103,0.684364765893103,"Larson",1
"08162000_3764246",1974-05-30,1.36072867750223,1.36072867750223,"CSMR",1
"08162000_3764246",1974-06-08,0.660900831062482,0.660900831062482,"Larson",1
"08162000_3764246",1974-06-08,1.36072867750223,1.36072867750223,"CSMR",1
"08162000_3764246",1974-07-22,0.680952956609304,0.680952956609304,"Larson",1
"08162000_3764246",1974-07-22,1.41207692948344,1.41207692948344,"CSMR",1
"08162000_3764246",1974-08-15,1.5297500069404,1.5297500069404,"CSMR",1
"08162000_3764246",1974-08-21,0.595783218517233,0.595783218517233,"Larson",1
"08162000_3764246",1974-08-21,1.3957388493076,1.3957388493076,"CSMR",1
"08162000_3764246",1974-09-10,0.691587006756697,0.691587006756697,"Larson",1
"08162000_3764246",1974-09-10,1.48676529600158,1.48676529600158,"CSMR",1
"08162000_3764246",1974-10-16,0.606063360343451,0.606063360343451,"Larson",1
"08162000_3764246",1974-10-16,1.58537727992005,1.58537727992005,"CSMR",1
"08162000_3764246",1974-11-20,0.58852801427683,0.58852801427683,"Larson",1
"08162000_3764246",1974-11-20,1.48339394612402,1.48339394612402,"CSMR",1
"08162000_3764246",1974-11-27,0.834409094694761,0.834409094694761,"CSMR",1
"08162000_3764246",1974-12-17,0.540942922531743,0.540942922531743,"Larson",1
"08162000_3764246",1974-12-17,1.20154909636046,1.20154909636046,"CSMR",1
"08162000_3764246",1975-01-21,0.643021918924346,0.643021918924346,"Larson",1
"08162000_3764246",1975-01-21,1.33505455151162,1.33505455151162,"CSMR",1
"08162000_3764246",1975-02-19,0.682631454736821,0.682631454736821,"Larson",1
"08162000_3764246",1975-02-19,1.20668392155858,1.20668392155858,"CSMR",1
"08162000_3764246",1975-02-26,1.39068182449127,1.39068182449127,"CSMR",1
"08162000_3764246",1975-03-11,0.630554607251821,0.630554607251821,"Larson",1
"08162000_3764246",1975-03-11,1.30724091502179,1.30724091502179,"CSMR",1
"08162000_3764246",1975-04-02,0.615630237849411,0.615630237849411,"Larson",1
"08162000_3764246",1975-04-02,1.30724091502179,1.30724091502179,"CSMR",1
"08162000_3764246",1975-05-07,0.609881054473832,0.609881054473832,"Larson",1
"08162000_3764246",1975-05-07,1.16817273257267,1.16817273257267,"CSMR",1
"08162000_3764246",1975-05-14,1.94695455428778,1.94695455428778,"CSMR",1
"08162000_3764246",1975-06-23,0.599179515361322,0.599179515361322,"Larson",1
"08162000_3764246",1975-06-23,1.33505455151162,1.33505455151162,"CSMR",1
"08162000_3764246",1975-07-22,0.56694631783431,0.56694631783431,"Larson",1
"08162000_3764246",1975-07-22,1.36539670040961,1.36539670040961,"CSMR",1
"08162000_3764246",1975-08-27,0.576322505630581,0.576322505630581,"Larson",1
"08162000_3764246",1975-08-27,1.48676529600158,1.48676529600158,"CSMR",1
"08162000_3764246",1975-08-28,1.66881818938952,1.66881818938952,"CSMR",1
"08162000_3764246",1975-09-16,0.639322266289156,0.639322266289156,"Larson",1
"08162000_3764246",1975-09-16,1.12966154358675,1.12966154358675,"CSMR",1
"08162000_3764246",1975-10-14,0.557966109542819,0.557966109542819,"Larson",1
"08162000_3764246",1975-10-14,1.33505455151162,1.33505455151162,"CSMR",1
"08162000_3764246",1975-11-18,0.509074460231156,0.509074460231156,"Larson",1
"08162000_3764246",1975-11-18,1.45642314710358,1.45642314710358,"CSMR",1
"08162000_3764246",1975-11-25,3.19856819632992,3.19856819632992,"CSMR",1
"08162000_3764246",1975-12-08,0.499832347495605,0.499832347495605,"Larson",1
"08162000_3764246",1975-12-08,1.21585325226951,1.21585325226951,"CSMR",1
"08162000_3764246",1976-01-20,0.508746081802775,0.508746081802775,"Larson",1
"08162000_3764246",1976-01-20,1.2837062995304,1.2837062995304,"CSMR",1
"08162000_3764246",1976-02-18,0.489063288025094,0.489063288025094,"Larson",1
"08162000_3764246",1976-02-18,1.23969351211793,1.23969351211793,"CSMR",1
"08162000_3764246",1976-03-17,0.678387454540662,0.678387454540662,"Larson",1
"08162000_3764246",1976-03-17,1.02215114100108,1.02215114100108,"CSMR",1
"08162000_3764246",1976-04-06,0.760109016544683,0.760109016544683,"Larson",1
"08162000_3764246",1976-04-06,1.3112142916632,1.3112142916632,"CSMR",1
"08162000_3764246",1976-05-05,0.597030399827106,0.597030399827106,"Larson",1
"08162000_3764246",1976-05-05,0.834409094694761,0.834409094694761,"CSMR",1
"08162000_3764246",1976-05-27,0.8761295494295,0.8761295494295,"CSMR",1
"08162000_3764246",1976-06-02,0.406479281857293,0.406479281857293,"Larson",1
"08162000_3764246",1976-06-02,1.25161364204214,1.25161364204214,"CSMR",1
"08162000_3764246",1976-07-14,0.698712409074646,0.698712409074646,"Larson",1
"08162000_3764246",1976-07-14,1.41849546098109,1.41849546098109,"CSMR",1
"08162000_3764246",1976-08-24,0.649099693637394,0.649099693637394,"Larson",1
"08162000_3764246",1976-08-24,1.41849546098109,1.41849546098109,"CSMR",1
